2026-06-26 11:27:43,674 | CRITICAL | 🚨 THREAT DETECTED | DANGEROUS PORT | Source: 10.0.0.99 | Attempt on Telnet port 23
2026-06-26 12:46:35,671 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,673 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,676 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,677 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,679 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,680 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,681 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,683 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,685 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,687 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,689 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,690 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,693 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,694 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,696 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,698 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,700 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,701 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,709 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,749 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,765 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,783 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,784 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,785 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,791 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,793 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,794 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,801 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,803 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,805 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,826 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,828 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,830 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,832 | INFO | ALLOW  | UDP   | 192.168.25.128:42824 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,835 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,841 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,844 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,846 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,847 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,849 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,851 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,852 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,854 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,855 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,857 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,859 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,862 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,863 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,865 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,866 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,868 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,870 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,872 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,873 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,876 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,878 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,880 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,881 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,883 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,885 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,887 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,888 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,890 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,892 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,894 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,895 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,897 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,900 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,901 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,903 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,905 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,907 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,910 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,912 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,914 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,916 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,918 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,921 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,923 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,926 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,946 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,952 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,954 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,956 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,958 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,967 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,968 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,969 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,971 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,972 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:35,979 | INFO | ALLOW  | UDP   | 192.168.25.128:42824 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:35,982 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,002 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,007 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,012 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,024 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,027 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,038 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,069 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,085 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,089 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,090 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,102 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,104 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,105 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,107 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,109 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,111 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,114 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,115 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:42824 | Rule: Default policy
2026-06-26 12:46:36,117 | INFO | ALLOW  | UDP   | 192.168.25.128:42824 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,119 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,121 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,122 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,124 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,125 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,127 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,129 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,131 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,133 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,134 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,136 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,138 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,140 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,142 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,143 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,145 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,146 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,148 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:42824 | Rule: Default policy
2026-06-26 12:46:36,149 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:42824 | Rule: Default policy
2026-06-26 12:46:36,167 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:42824 | Rule: Default policy
2026-06-26 12:46:36,168 | INFO | ALLOW  | UDP   | 192.168.25.128:42824 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,169 | INFO | ALLOW  | UDP   | 192.168.25.128:42824 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,171 | INFO | ALLOW  | UDP   | 192.168.25.128:42824 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,172 | INFO | ALLOW  | UDP   | 192.168.25.128:12759 -> 192.168.25.2:53 | Rule: Allow DNS outbound
2026-06-26 12:46:36,175 | INFO | ALLOW  | UDP   | 192.168.25.128:38884 -> 192.168.25.2:53 | Rule: Allow DNS outbound
2026-06-26 12:46:36,178 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,180 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,181 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,183 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,184 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,186 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,188 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,190 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,191 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,193 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,195 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,200 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,202 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,204 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,205 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,212 | INFO | ALLOW  | UDP   | 192.168.25.2:53 -> 192.168.25.128:38884 | Rule: Default policy
2026-06-26 12:46:36,213 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,215 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,219 | INFO | ALLOW  | UDP   | 192.168.25.2:53 -> 192.168.25.128:12759 | Rule: Default policy
2026-06-26 12:46:36,221 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,222 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,223 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,226 | INFO | ALLOW  | TCP   | 192.168.25.128:40462 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,227 | INFO | ALLOW  | TCP   | 192.168.25.128:40472 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,228 | INFO | ALLOW  | TCP   | 192.168.25.128:40484 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,230 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,232 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,234 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,236 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,238 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,239 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,240 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,242 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,243 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,244 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,245 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,247 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,248 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,250 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,251 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,253 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,255 | INFO | ALLOW  | UDP   | 192.168.25.128:42824 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,258 | INFO | ALLOW  | TCP   | 192.168.25.128:40454 -> 13.107.246.72:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:36,260 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,280 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
2026-06-26 12:46:36,281 | INFO | ALLOW  | UDP   | 192.168.25.128:42034 -> 142.251.152.119:443 | Rule: Default policy
2026-06-26 12:46:36,283 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,285 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,286 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,287 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,289 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,292 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,294 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,295 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,297 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,298 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:42824 | Rule: Default policy
2026-06-26 12:46:36,314 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:42824 | Rule: Default policy
2026-06-26 12:46:36,315 | INFO | ALLOW  | UDP   | 192.168.25.128:42824 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,316 | INFO | ALLOW  | UDP   | 192.168.25.128:2294 -> 192.168.25.2:53 | Rule: Allow DNS outbound
2026-06-26 12:46:36,334 | INFO | ALLOW  | UDP   | 192.168.25.128:45381 -> 192.168.25.2:53 | Rule: Allow DNS outbound
2026-06-26 12:46:36,379 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,407 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,409 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,410 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,412 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,414 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:36,416 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,417 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,418 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:36,419 | INFO | ALLOW  | TCP   | 13.107.246.72:443 -> 192.168.25.128:40454 | Rule: Default policy
